user_id,income_level,shopping_freq,age,activity_score,is_member,ltv
7512,5.43,5,37,3.57,1,1547.16
7513,4.07,2,21,1.75,1,1203.32
7514,2.65,5,51,2.58,1,1134.82
7515,5.94,5,33,4.78,1,1518.06
7516,8.57,2,26,4.03,1,1702.63
7517,4.51,6,37,3.71,1,1447.77
7518,1.0,2,55,1.42,0,637.12
7519,6.34,3,56,1.95,1,1473.73
7520,6.97,3,25,5.33,0,1323.54
7521,1.83,6,46,2.93,1,1245.87
7522,5.35,6,38,4.7,0,1306.17
7523,5.9,2,44,4.71,1,1410.96
7524,4.85,1,37,3.67,1,1269.79
7525,3.42,4,41,3.52,1,1179.92
7526,7.03,3,48,4.7,1,1515.95
7527,4.19,2,18,2.69,0,997.98
7528,2.03,4,38,1.63,0,909.85
7529,1.0,1,23,-0.16,1,820.26
7530,7.52,3,30,5.05,1,1533.39
7531,6.23,2,35,4.11,1,1372.97
7532,5.18,2,24,3.33,0,1164.6
7533,4.12,5,29,2.22,0,1265.55
7534,3.94,2,20,-0.08,0,1009.47
7535,2.85,1,29,1.78,0,888.79
7536,4.14,3,40,1.13,0,1081.41
7537,1.0,0,43,0.82,0,634.92
7538,3.53,3,27,4.61,1,1239.82
7539,4.38,3,48,3.42,1,1321.7
7540,6.22,1,40,2.97,1,1389.75
7541,4.92,1,49,1.71,0,1049.14
7542,6.59,3,18,3.62,1,1488.7
7543,7.7,6,38,5.61,1,1796.1
7544,7.12,3,41,5.53,0,1377.15
7545,5.94,4,18,4.31,1,1448.74
7546,5.02,4,59,3.42,1,1461.8
7547,3.04,2,28,2.79,1,1153.42
7548,6.48,2,40,5.32,0,1257.65
7549,8.36,2,44,5.09,1,1694.84
7550,5.68,1,36,3.33,1,1354.79
7551,8.83,3,48,3.66,1,1711.45
7552,1.95,2,54,0.21,0,704.13
7553,2.69,3,23,0.76,0,826.72
7554,6.71,1,36,3.46,1,1484.16
7555,5.53,3,44,2.83,1,1401.44
7556,7.63,5,18,4.82,1,1694.24
7557,4.97,2,45,2.24,1,1263.93
7558,3.26,1,52,1.17,0,879.59
7559,4.57,1,47,0.73,0,1053.02
7560,1.93,6,39,2.99,1,1152.85
7561,2.74,7,50,4.17,1,1329.01
7562,6.94,0,38,3.54,0,1327.39
7563,6.75,0,21,3.74,1,1465.31
7564,5.73,1,29,3.63,1,1211.01
7565,1.56,1,32,1.5,0,615.05
7566,4.28,3,34,3.89,1,1368.62
7567,2.55,4,34,3.67,1,1199.8
7568,7.35,3,31,6.15,0,1387.88
7569,3.83,3,37,0.89,0,1059.68
7570,2.83,2,50,2.48,0,867.03
7571,5.06,5,37,2.82,1,1422.67
7572,3.72,3,41,4.17,1,1258.49
7573,7.97,5,18,5.55,1,1741.9
7574,3.53,2,36,2.64,1,1196.26
7575,2.2,2,45,1.82,1,992.72
7576,1.0,1,47,1.01,1,885.64
7577,4.94,4,46,5.32,1,1409.44
7578,3.88,4,38,4.38,0,1020.88
7579,2.14,2,39,3.28,1,1087.93
7580,7.38,2,28,4.09,1,1467.45
7581,6.33,5,43,2.54,1,1650.0
7582,4.94,3,28,4.12,0,1167.1
7583,7.73,2,41,3.35,1,1604.9
7584,6.33,4,35,4.0,1,1507.86
7585,3.35,4,35,2.82,0,1016.98
7586,2.92,0,45,1.46,1,992.35
7587,6.64,7,40,6.06,1,1649.15
7588,5.79,5,37,3.47,0,1358.03
7589,5.34,2,30,3.9,1,1316.03
7590,3.31,2,51,2.06,1,1024.71
7591,6.22,3,38,6.61,1,1565.96
7592,3.49,5,42,1.65,1,1312.16
7593,4.8,2,35,3.13,1,1295.88
7594,7.89,2,28,5.16,0,1354.84
7595,3.68,2,38,2.03,0,984.45
7596,1.85,4,29,1.55,1,1122.19
7597,2.89,7,39,4.87,0,1066.79
7598,6.99,3,18,5.24,1,1579.04
7599,5.51,4,30,3.16,1,1397.98
7600,4.74,6,34,2.69,1,1409.9
7601,3.98,2,25,3.18,0,954.16
7602,5.97,4,38,4.51,1,1602.1
7603,3.3,0,30,2.22,0,869.35
7604,5.61,2,34,3.27,1,1360.25
7605,3.54,3,29,3.53,0,1088.87
7606,3.2,3,44,4.1,0,924.34
7607,3.73,6,40,5.19,1,1321.17
7608,4.25,3,37,2.21,0,1029.1
7609,4.9,5,35,6.45,1,1534.13
7610,5.47,3,60,4.29,1,1440.52
7611,1.0,3,33,-0.03,0,709.21
7612,3.38,2,28,2.73,1,1103.88
7613,4.22,2,23,2.94,1,1235.84
7614,8.01,2,44,4.49,0,1344.33
7615,2.84,2,51,1.82,0,875.09
7616,5.33,6,26,5.17,1,1482.9
7617,7.99,3,32,5.6,1,1645.55
7618,2.37,0,31,0.6,0,778.18
7619,5.79,3,33,3.26,1,1515.94
7620,3.4,5,18,2.62,1,1211.28
7621,3.99,4,43,3.02,1,1329.07
7622,3.39,3,46,3.48,0,1023.27
7623,3.54,0,18,2.97,0,842.04
7624,10.0,3,52,5.69,1,1820.37
7625,6.69,4,51,5.64,1,1539.2
7626,7.2,4,18,5.24,1,1527.7
7627,5.98,4,18,4.33,0,1337.35
7628,1.79,5,33,4.26,1,1090.53
7629,5.79,3,48,4.12,1,1345.56
7630,7.15,4,37,4.64,1,1630.73
7631,3.29,2,35,3.08,1,1144.99
7632,6.93,3,40,3.13,0,1385.41
7633,6.41,1,26,3.28,0,1281.74
7634,8.7,3,47,5.51,1,1722.42
7635,4.16,1,33,3.1,0,951.48
7636,2.8,3,18,2.54,0,910.94
7637,4.28,3,27,1.75,0,1062.96
7638,7.87,1,38,3.35,1,1500.23
7639,1.34,1,32,0.54,0,662.62
7640,1.0,6,31,2.54,0,863.93
7641,5.18,5,37,2.79,1,1415.94
7642,4.11,2,38,4.07,0,1098.32
7643,5.02,2,22,3.42,1,1370.83
7644,6.89,2,47,4.33,1,1395.92
7645,3.89,3,33,2.67,0,1055.38
7646,1.25,4,39,0.38,0,822.15
7647,9.09,0,35,4.64,1,1616.14
7648,3.01,4,30,3.45,0,928.01
7649,2.88,5,44,2.79,1,1145.82
7650,7.21,2,35,5.27,1,1517.99
7651,4.23,3,35,2.95,0,1054.61
7652,4.87,2,18,3.73,0,1059.85
7653,5.97,1,43,3.17,0,1136.21
7654,7.17,2,33,4.56,1,1546.7
7655,4.33,3,42,3.93,1,1327.38
7656,8.04,3,51,3.84,1,1604.93
7657,1.0,4,43,2.35,0,755.63
7658,6.52,4,35,5.51,1,1559.46
7659,3.32,6,32,5.65,1,1393.24
7660,7.74,1,60,4.24,1,1513.76
7661,5.28,5,39,2.04,1,1485.65
7662,3.65,5,37,1.55,1,1247.24
7663,6.33,3,33,3.18,1,1372.79
7664,6.79,6,26,6.48,0,1594.3
7665,6.28,7,18,7.44,1,1692.24
7666,2.94,4,50,2.26,0,943.15
7667,4.03,3,27,2.97,0,946.07
7668,4.99,5,33,1.41,1,1521.47
7669,4.92,3,33,4.01,1,1294.54
7670,6.5,6,49,5.18,1,1602.68
7671,1.0,1,27,0.55,0,614.16
7672,5.67,1,37,2.17,0,1123.73
7673,4.42,2,40,2.46,1,1273.94
7674,3.32,3,21,1.22,0,967.31
7675,3.52,4,20,2.1,1,1199.08
7676,4.57,3,27,1.91,0,1221.98
7677,1.0,4,37,0.68,1,975.42
7678,3.6,2,36,1.24,0,960.28
7679,3.25,0,33,2.2,1,949.8
7680,6.07,2,41,2.48,1,1435.52
7681,3.39,3,26,2.54,1,1243.47
7682,4.57,2,33,1.79,1,1213.97
7683,8.08,3,33,3.89,1,1566.44
7684,6.99,3,26,3.3,1,1529.78
7685,6.8,4,58,5.58,1,1675.26
7686,4.0,0,18,1.82,1,1067.99
7687,6.09,3,47,3.2,1,1585.24
7688,4.53,4,43,2.46,1,1325.19
7689,4.61,3,43,1.86,1,1219.55
7690,5.82,4,35,3.39,1,1456.44
7691,3.81,4,48,1.67,1,1187.05
7692,7.99,1,30,3.86,1,1512.64
7693,4.68,2,38,2.23,0,1087.08
7694,6.24,2,35,2.94,1,1400.43
7695,7.91,2,32,5.79,1,1646.18
7696,7.06,4,36,4.49,1,1579.53
7697,2.18,1,25,1.21,0,693.63
7698,5.89,4,28,5.43,1,1496.37
7699,6.7,0,50,1.99,0,1162.73
7700,6.78,5,63,4.4,1,1627.19
7701,2.77,4,40,1.04,0,913.67
7702,3.69,3,43,2.81,1,1231.98
7703,6.99,0,37,4.1,0,1268.36
7704,3.48,2,39,-0.09,0,881.94
7705,4.4,0,40,3.06,0,844.54
7706,8.15,2,45,4.99,1,1537.97
7707,4.9,4,50,3.69,1,1389.0
7708,3.55,2,26,1.13,1,1074.26
7709,3.24,3,63,3.29,1,1190.8
7710,5.67,1,36,4.82,1,1334.37
7711,2.33,2,36,1.36,0,851.74
7712,4.51,2,30,2.54,0,1179.98
7713,5.67,2,30,3.46,1,1273.36
7714,7.6,1,41,3.7,1,1424.46
7715,6.34,2,41,3.59,1,1497.44
7716,3.57,4,40,4.01,0,1083.82
7717,7.36,4,30,4.81,1,1693.07
7718,4.4,4,18,3.69,0,1038.04
7719,2.53,5,18,4.8,0,934.87
7720,4.66,2,35,4.39,1,1314.53
7721,7.88,1,38,3.19,1,1529.28
7722,5.33,4,30,5.61,1,1498.76
7723,5.03,2,28,4.49,1,1281.66
7724,8.27,3,37,6.53,1,1666.84
7725,2.14,0,33,0.44,0,828.25
7726,2.43,2,30,2.03,0,790.85
7727,1.77,3,18,1.39,0,863.86
7728,5.75,1,26,3.29,0,1046.16
7729,5.33,0,44,4.42,0,989.99
7730,8.09,3,25,5.08,1,1695.42
7731,5.49,6,41,2.82,1,1477.96
7732,4.19,3,48,2.62,1,1312.99
7733,5.0,5,27,3.35,0,1239.32
7734,5.24,4,30,5.61,1,1374.77
7735,1.66,2,44,0.62,0,760.29
7736,10.0,5,47,6.09,1,1920.71
7737,6.04,1,28,2.95,0,1118.4
7738,5.42,1,18,4.61,1,1267.26
7739,6.23,5,47,5.58,0,1303.4
7740,6.42,3,40,4.68,1,1403.76
7741,4.72,2,39,3.19,1,1165.56
7742,3.74,1,44,2.38,1,1148.92
7743,6.2,5,23,4.68,1,1591.5
7744,5.77,4,38,6.14,1,1437.46
7745,3.38,3,32,1.32,0,981.55
7746,7.84,0,41,1.15,1,1553.07
7747,5.59,1,42,3.54,1,1277.36
7748,6.46,2,44,5.23,1,1432.61
7749,7.78,9,40,6.78,1,2025.31
7750,5.04,1,37,0.84,1,1273.78
7751,5.63,2,37,4.16,0,1208.66
7752,6.62,3,38,3.15,0,1347.51
7753,3.55,4,28,1.69,1,1280.3
7754,5.11,1,31,1.88,0,1024.54
7755,5.25,2,39,1.62,1,1276.44
7756,3.09,3,41,2.65,0,992.51
7757,9.64,3,28,5.07,1,1839.7
7758,2.19,6,24,1.56,0,1030.14
7759,2.4,5,18,5.08,0,1004.97
7760,7.63,3,22,4.18,1,1574.23
7761,6.43,1,29,3.56,1,1333.76
7762,2.95,2,30,3.63,1,1058.15
7763,6.21,2,32,4.38,1,1408.92
7764,7.94,2,22,6.48,1,1563.83
7765,4.94,2,18,2.37,0,1172.34
7766,10.0,6,36,7.85,1,2073.78
7767,1.55,4,36,2.47,1,1097.81
7768,6.39,3,41,5.09,1,1549.8
7769,7.33,2,43,5.11,1,1468.61
7770,6.78,1,38,2.92,1,1464.16
7771,4.59,1,36,5.42,1,1207.35
7772,4.42,4,43,1.15,1,1318.88
7773,5.89,5,49,3.58,0,1324.69
7774,6.63,4,28,5.2,1,1549.64
7775,6.2,1,42,3.69,1,1351.54
7776,7.08,4,28,4.87,1,1577.25
7777,2.96,2,37,2.8,1,1029.2
7778,4.54,4,45,2.63,0,1075.84
7779,3.12,1,32,2.7,0,882.08
7780,4.23,2,25,2.58,0,882.31
7781,7.03,4,30,6.12,1,1700.31
7782,5.22,1,25,2.6,1,1240.51
7783,10.0,3,24,6.37,1,1760.01
7784,5.39,3,47,4.23,0,1214.79
7785,5.12,7,40,5.56,1,1555.17
7786,5.21,4,27,3.84,1,1373.85
7787,3.72,3,25,2.48,0,993.73
7788,4.88,1,25,1.97,0,1033.98
7789,7.26,3,27,5.01,1,1629.77
7790,5.23,2,46,1.32,1,1190.55
7791,3.41,3,33,2.92,1,1207.23
7792,3.15,3,56,2.86,1,1247.27
7793,4.1,2,34,4.52,1,1169.22
7794,5.15,5,29,3.41,0,1302.18
7795,7.39,3,44,4.78,1,1622.29
7796,2.32,0,18,1.32,0,825.97
7797,4.36,2,36,1.67,0,1047.77
7798,5.29,2,22,3.24,0,1164.04
7799,1.33,1,18,-0.38,0,736.52
7800,3.33,3,33,3.53,0,1014.14
7801,3.64,7,43,4.51,1,1369.38
7802,3.41,1,37,2.44,1,1054.38
7803,5.38,6,35,3.85,0,1351.74
7804,4.68,6,18,5.56,1,1511.26
7805,3.89,3,33,1.76,0,1055.85
7806,5.86,2,33,3.58,0,1133.78
7807,8.45,1,41,3.35,0,1382.35
7808,8.28,5,24,5.46,1,1708.5
7809,1.15,3,43,2.75,1,994.84
7810,6.15,1,29,3.85,1,1464.39
7811,4.64,3,32,2.3,0,1140.74
7812,5.31,3,40,3.03,1,1283.26
7813,4.2,6,23,3.52,0,1225.6
7814,5.24,3,43,2.68,1,1372.79
7815,5.3,3,21,3.82,1,1353.76
7816,3.84,1,41,4.4,0,831.97
7817,3.21,1,32,1.34,1,1094.65
7818,4.1,2,33,4.58,0,1057.64
7819,5.47,6,18,4.53,0,1302.65
7820,6.2,5,29,4.92,1,1525.11
7821,6.71,1,32,3.91,1,1404.8
7822,4.01,2,50,0.91,1,1288.3
7823,5.57,2,34,3.84,0,1142.6
7824,6.93,2,28,1.63,0,1254.21
7825,7.33,3,43,4.77,1,1563.15
7826,4.88,2,29,3.2,0,1117.18
7827,4.56,1,45,1.04,1,1104.66
7828,5.38,5,37,4.26,0,1276.63
7829,2.7,2,26,1.66,0,852.67
7830,4.61,3,44,3.05,1,1305.87
7831,6.49,0,41,3.1,1,1314.13
7832,6.28,3,43,3.45,0,1211.85
7833,4.46,5,33,3.81,1,1442.56
7834,5.44,2,41,4.18,0,1051.63
7835,3.35,5,54,2.94,1,1363.31
7836,6.41,7,36,5.25,1,1708.09
7837,4.84,2,31,3.67,1,1318.5
7838,4.45,6,50,6.29,1,1447.97
7839,4.28,4,41,3.15,1,1386.57
7840,4.87,4,30,1.93,1,1414.24
7841,4.1,1,52,1.46,1,1225.66
7842,6.32,4,22,4.96,1,1573.93
7843,4.21,2,40,4.22,1,1276.84
7844,8.19,8,46,5.55,1,1882.85
7845,7.93,3,45,4.82,1,1624.01
7846,3.22,5,26,3.13,1,1272.5
7847,5.14,1,22,2.1,0,1064.11
7848,3.7,5,37,4.88,1,1348.63
7849,4.35,3,42,4.24,1,1247.19
7850,9.0,6,24,6.65,1,1900.17
7851,4.38,2,38,2.37,0,1069.84
7852,5.72,2,20,4.42,1,1276.27
7853,6.08,5,45,5.06,1,1611.1
7854,3.0,4,29,2.26,0,1102.12
7855,3.29,2,33,3.22,0,883.21
7856,2.59,2,43,2.26,0,932.78
7857,3.23,0,42,-0.05,1,1034.14
7858,1.0,2,39,0.11,0,655.72
7859,6.09,3,45,2.62,1,1500.3
7860,9.11,3,39,6.49,1,1857.82
7861,5.3,3,49,2.85,1,1359.41
7862,2.17,1,18,2.01,0,713.43
7863,3.71,3,34,4.93,0,909.71
7864,4.08,4,33,4.04,1,1300.99
7865,2.96,2,32,1.66,0,904.65
7866,6.72,4,39,3.82,1,1662.75
7867,6.62,3,37,3.9,1,1605.08
7868,2.69,6,43,2.12,0,1035.75
7869,6.45,3,23,2.98,1,1535.4
7870,8.05,4,57,4.42,1,1647.82
7871,8.81,3,31,5.83,1,1734.16
7872,10.0,1,37,4.78,1,1743.5
7873,3.2,2,32,1.97,0,875.79
7874,10.0,2,35,6.07,1,1793.98
7875,4.29,3,29,3.77,0,1121.31
7876,3.82,5,37,1.48,1,1386.33
7877,5.65,2,40,1.7,0,1158.17
7878,3.84,4,18,2.73,1,1279.23
7879,5.8,4,31,2.98,1,1387.84
7880,2.36,3,31,2.93,0,899.68
7881,4.52,3,58,2.7,1,1288.98
7882,7.57,6,43,7.38,1,1752.6
7883,4.89,4,50,3.16,1,1364.52
7884,5.28,2,40,3.55,0,1080.87
7885,5.95,3,35,3.21,1,1401.38
7886,7.34,0,38,4.16,1,1400.3
7887,1.69,4,46,2.55,0,802.62
7888,6.17,4,52,5.17,1,1531.48
7889,4.46,1,38,2.4,1,1224.4
7890,5.33,1,28,4.24,0,1076.44
7891,7.12,6,44,5.66,1,1720.83
7892,2.61,2,26,1.26,1,1049.69
7893,2.97,1,38,1.15,0,904.59
7894,1.13,2,41,1.89,0,715.62
7895,3.9,3,33,4.12,0,1054.05
7896,7.66,1,25,3.01,1,1556.27
7897,4.76,3,30,4.03,0,1124.69
7898,2.32,3,31,0.57,0,951.63
7899,4.03,2,24,2.0,0,969.63
7900,2.02,2,31,2.1,0,888.73
7901,2.75,3,20,1.43,0,915.13
7902,5.78,6,40,6.15,0,1345.13
7903,2.65,3,38,2.83,0,836.79
7904,7.23,4,37,3.63,1,1666.1
7905,4.86,3,31,3.98,0,1117.5
7906,5.17,0,32,1.27,1,1224.3
7907,4.44,2,26,2.83,0,1057.39
7908,6.55,4,40,5.35,1,1530.19
7909,6.57,1,21,4.29,1,1460.3
7910,5.67,4,35,3.95,1,1489.75
7911,6.13,2,28,3.32,0,1170.37
7912,4.58,4,52,2.33,1,1290.38
7913,6.08,2,40,3.82,1,1447.5
7914,4.32,5,34,4.47,1,1370.37
7915,5.0,2,23,5.17,0,1135.34
7916,4.45,5,21,3.27,0,1182.59
7917,4.09,5,39,4.39,1,1369.16
7918,3.62,1,52,2.88,0,952.45
7919,5.94,2,39,3.09,0,1118.48
7920,7.62,2,36,5.13,0,1446.43
7921,7.34,2,36,3.45,0,1353.0
7922,2.49,5,36,3.0,1,1096.49
7923,7.58,2,37,4.18,1,1625.25
7924,4.36,3,28,3.53,0,1135.8
7925,6.2,4,25,4.82,0,1310.65
7926,3.19,4,36,2.27,0,1088.55
7927,5.28,3,49,3.53,0,1146.46
7928,5.63,2,42,3.29,0,1156.23
7929,2.03,6,22,1.73,0,1120.3
7930,6.22,2,32,3.34,0,1247.7
7931,7.69,2,42,3.87,1,1623.38
7932,4.65,2,50,1.8,0,1105.91
7933,7.72,1,52,3.36,1,1452.75
7934,4.62,1,32,2.35,1,1227.01
7935,6.7,4,43,4.6,1,1580.27
7936,1.0,1,37,-0.44,0,709.29
7937,9.84,1,33,6.42,1,1808.8
7938,7.99,2,35,5.21,1,1663.58
7939,4.43,4,35,3.33,0,1119.42
7940,1.06,5,46,0.81,0,783.73
7941,5.58,4,20,3.78,1,1482.59
7942,2.11,0,39,0.78,0,706.78
7943,5.89,2,50,2.46,1,1336.38
7944,5.82,3,49,2.65,1,1397.5
7945,3.12,3,40,3.23,1,1158.77
7946,7.24,4,27,4.5,1,1637.1
7947,6.61,1,42,4.49,1,1383.31
7948,6.95,4,48,4.66,0,1394.37
7949,5.02,2,29,3.86,1,1298.12
7950,2.17,3,38,2.7,0,880.64
7951,6.96,3,32,4.84,0,1296.78
7952,4.46,2,28,4.01,0,1011.02
7953,2.22,3,31,2.11,0,939.47
7954,7.7,3,36,3.26,1,1607.45
7955,9.2,5,25,4.76,0,1693.7
7956,4.92,1,24,2.11,1,1180.85
7957,9.32,4,26,6.6,1,1891.21
7958,5.18,3,38,3.09,1,1425.84
7959,4.24,6,20,4.12,1,1438.85
7960,3.74,2,18,3.01,1,1143.21
7961,8.27,3,48,5.2,0,1405.6
7962,3.44,2,24,0.03,0,1057.69
7963,6.47,3,33,2.95,1,1476.78
7964,3.88,5,44,5.21,1,1266.48
7965,4.08,2,20,2.97,0,978.11
7966,7.06,4,20,2.03,1,1626.01
7967,4.24,2,28,2.79,1,1161.62
7968,4.19,0,44,3.9,1,1089.52
7969,7.27,2,34,4.51,1,1454.51
7970,8.19,5,34,5.64,1,1841.64
7971,6.29,1,32,1.62,1,1374.79
7972,3.69,1,40,1.87,1,1046.43
7973,3.98,5,49,1.85,0,1102.87
7974,5.16,6,64,3.16,1,1483.72
7975,5.64,3,33,2.27,0,1215.34
7976,3.02,4,50,4.45,1,1156.85
7977,6.45,4,44,5.15,0,1326.35
7978,5.17,3,37,4.89,1,1335.24
7979,1.57,2,18,0.06,1,885.03
7980,3.14,4,31,2.96,0,968.46
7981,3.99,4,31,2.19,0,1060.59
7982,4.85,4,38,2.73,0,1124.46
7983,8.78,4,33,6.06,1,1705.68
7984,5.48,1,29,3.22,0,1067.88
7985,3.32,2,55,2.55,0,975.08
7986,5.44,3,48,2.36,1,1386.73
7987,4.3,13,18,6.18,1,1620.43
7988,5.65,4,32,4.37,1,1515.46
7989,6.16,1,41,2.71,0,1131.46
7990,7.42,0,48,3.44,1,1513.74
7991,4.95,2,30,1.43,0,1135.48
7992,8.28,5,32,3.48,1,1762.46
7993,6.82,3,35,6.32,1,1521.85
7994,3.59,3,41,2.9,1,1151.47
7995,9.42,2,19,4.95,1,1774.55
7996,5.65,4,18,4.83,1,1546.23
7997,3.33,3,47,1.69,1,1146.63
7998,8.31,4,25,5.46,1,1700.43
7999,9.16,1,56,5.98,1,1764.23
8000,4.93,4,26,2.56,0,1197.71
8001,3.99,2,33,2.1,1,1123.07
8002,4.66,3,38,1.85,1,1247.33
8003,6.43,4,18,5.25,0,1428.16
8004,7.56,2,63,4.58,1,1579.26
8005,6.14,1,31,4.54,1,1311.58
8006,5.2,4,26,4.64,1,1437.21
8007,8.0,3,23,4.64,1,1607.99
8008,4.37,1,38,2.9,1,1091.43
8009,7.06,4,37,5.15,1,1588.91
8010,4.42,2,23,3.55,0,1041.95
8011,5.86,4,21,5.6,1,1407.85
8012,4.77,1,45,1.6,0,964.44
8013,4.89,6,28,2.37,1,1438.74
8014,4.25,6,18,2.87,1,1414.31
8015,7.69,2,33,4.92,0,1375.4
8016,3.53,2,30,2.78,0,881.27
8017,3.52,1,54,1.49,0,872.85
8018,9.24,3,29,5.25,0,1550.66
8019,6.96,6,31,4.44,1,1608.69
8020,1.0,1,37,0.69,0,661.24
8021,3.87,3,29,2.14,1,1266.79
8022,1.38,0,39,2.32,0,653.2
8023,3.1,3,24,3.77,0,893.78
8024,1.0,1,32,1.52,0,679.9
8025,4.73,3,39,3.29,1,1317.54
8026,2.72,2,46,3.1,0,920.74
8027,5.12,6,29,4.46,0,1335.89
8028,1.75,3,29,1.94,0,840.58
8029,5.17,3,50,1.75,1,1352.48
8030,4.17,4,29,3.55,0,1164.82
8031,8.0,3,34,3.61,1,1593.22
8032,7.82,3,52,4.41,1,1569.08
8033,6.57,1,35,3.75,0,1344.17
8034,4.35,5,32,2.77,0,1087.55
8035,8.97,3,33,5.86,1,1687.51
8036,1.89,5,27,3.5,0,979.58
8037,2.19,5,39,1.71,0,887.93
8038,4.83,2,25,3.13,1,1320.07
8039,9.51,2,42,4.11,1,1812.15
8040,4.6,2,35,1.73,1,1326.84
8041,4.63,4,37,3.83,0,1166.69
8042,2.12,3,52,2.67,0,802.97
8043,6.89,2,20,2.54,1,1443.47
8044,6.91,5,35,7.0,1,1703.89
8045,6.58,2,41,3.39,1,1364.52
8046,3.74,4,28,3.28,0,1115.32
8047,3.59,6,44,3.06,1,1278.26
8048,2.41,3,29,1.82,1,1086.62
8049,5.17,4,37,5.3,1,1385.63
8050,2.84,2,33,3.53,0,861.76
8051,2.65,4,36,0.87,0,1031.59
8052,4.15,1,35,1.81,0,938.31
8053,4.02,1,34,5.26,1,1204.31
8054,3.92,2,30,2.13,1,1156.42
8055,5.93,5,28,4.89,1,1556.4
8056,5.16,1,38,4.02,0,1059.45
8057,4.42,3,35,3.97,1,1223.72
8058,5.37,2,28,0.47,0,1069.09
8059,3.02,5,38,3.34,1,1238.56
8060,5.21,4,30,5.55,1,1401.37
8061,5.3,3,50,3.58,1,1413.95
8062,1.99,6,59,1.76,0,906.63
8063,6.99,3,48,3.37,1,1507.7
8064,3.24,4,48,2.62,0,1045.24
8065,5.18,3,43,4.17,1,1355.6
8066,7.33,3,32,7.45,1,1510.14
8067,6.85,1,18,3.44,1,1453.14
8068,5.07,2,24,3.7,1,1349.3
8069,4.28,5,28,2.09,0,1127.61
8070,6.9,2,47,2.36,1,1537.84
8071,6.35,5,37,4.18,1,1555.13
8072,3.76,6,28,4.13,0,1158.51
8073,3.41,3,18,2.52,1,1164.39
8074,1.0,2,58,1.15,0,750.71
8075,5.31,2,40,2.98,1,1322.65
8076,4.83,3,44,3.29,0,1172.12
8077,7.27,4,29,4.54,0,1402.96
8078,5.72,1,33,1.81,0,1139.77
8079,7.67,4,31,3.54,1,1612.47
8080,3.61,2,35,3.76,0,1010.59
8081,7.28,3,53,3.71,1,1562.3
8082,3.94,0,22,1.73,1,1156.68
8083,6.56,3,34,5.37,1,1502.9
8084,2.08,5,38,2.27,0,963.03
8085,5.47,2,33,4.21,1,1461.35
8086,1.03,6,44,1.43,1,1140.33
8087,4.47,3,18,4.69,1,1306.3
8088,5.88,0,53,3.17,0,1027.11
8089,3.96,2,21,2.55,0,958.04
8090,2.9,1,23,1.58,0,879.18
8091,6.69,8,30,6.51,1,1752.6
8092,4.79,4,28,3.83,0,1168.95
8093,4.02,3,39,-0.29,0,997.98
8094,5.08,4,38,3.29,1,1428.63
8095,10.0,3,36,6.22,0,1655.21
8096,7.31,4,20,3.89,1,1666.34
8097,7.33,5,33,4.66,1,1744.41
8098,5.87,5,35,4.05,1,1559.54
8099,5.33,2,47,4.86,1,1274.65
8100,1.0,2,36,1.7,0,624.4
8101,3.64,4,38,3.35,0,1100.74
8102,4.04,4,54,2.05,1,1309.89
8103,1.25,6,23,1.74,0,1012.58
8104,2.69,5,31,3.69,1,1219.76
8105,1.04,2,23,1.78,0,617.46
8106,4.92,5,51,2.54,1,1379.04
8107,6.64,2,51,5.32,0,1226.24
8108,7.21,5,50,4.25,1,1758.42
8109,5.83,6,40,5.07,1,1641.4
8110,3.07,4,38,5.47,0,980.52
8111,1.14,3,30,1.05,0,753.9
8112,1.49,4,42,2.11,1,980.5
8113,2.46,2,22,1.27,1,976.36
8114,3.22,4,22,2.99,1,1278.17
8115,4.68,2,30,4.37,0,1115.09
8116,2.97,2,53,1.89,1,1083.37
8117,5.68,5,29,4.04,1,1609.95
8118,4.54,2,31,3.97,1,1275.26
8119,5.02,5,37,2.75,1,1462.7
8120,7.28,4,43,4.92,1,1638.93
8121,2.64,1,47,0.89,0,760.87
8122,5.84,2,23,3.28,1,1430.96
8123,4.97,9,34,4.3,0,1494.8
8124,4.33,4,37,1.94,0,1145.33
8125,6.77,5,38,2.68,1,1571.14
8126,6.76,3,43,3.83,1,1580.26
8127,3.11,3,43,2.68,1,1070.69
8128,4.64,4,35,4.33,0,1124.87
8129,5.56,3,46,2.35,1,1435.26
8130,4.45,2,44,2.98,1,1224.98
8131,6.17,4,43,4.84,1,1467.52
8132,5.56,2,29,3.74,0,1225.45
8133,8.67,8,42,6.99,1,2023.18
8134,1.94,1,47,-0.89,0,797.27
8135,4.76,4,29,3.46,1,1392.12
8136,3.18,5,36,3.01,0,1070.04
8137,6.21,1,50,3.95,1,1457.72
8138,1.77,1,38,2.57,1,998.33
8139,5.69,3,34,3.49,0,1215.05
8140,3.74,2,49,2.12,1,1309.55
8141,3.53,4,30,3.1,1,1246.91
8142,2.11,4,18,2.28,0,929.97
8143,4.07,0,27,2.47,0,976.51
8144,7.17,2,46,4.71,1,1535.48
8145,4.95,5,40,3.8,1,1431.75
8146,6.26,4,35,4.83,0,1344.62
8147,8.33,2,45,4.55,0,1432.67
8148,5.53,2,36,1.91,1,1246.22
8149,3.88,3,32,1.68,0,1088.41
8150,5.93,2,43,1.23,1,1362.33
